31,950170,JTC,074701,종합 소매업,"35,005,517","0","0",일본엔(JPY),+81-92-260-8364,"6F Hakata Prestige Bldg., 2-17-1, Hakata-ekimae, Hakata-Ku,Fukuoka 8120011, Japan ",1404
32,067290,JW신약,032102,의약품 제조업,"41,667,166","20,833,583,000","500",원(KRW),02-840-6111,서울특별시 서초구 남부순환로 2477 ,1404
33,035900,JYP Ent.,105902,오디오물 출판 및 원판 녹음업,"35,494,992","17,942,201,500","500",원(KRW),02-2225-8100,"서울특별시 강동구 강동대로 205 (성내동, JYP Center 빌딩) ",1404
34,024840,KBI메탈,032402,1차 비철금속 제조업,"32,950,848","16,475,424,000","500",원(KRW),053 -615 -1161,대구광역시 달성군 논공읍 논공로87길 88 갑을메탈 대구공장,1404
35,024120,KB오토시스,033003,자동차 신품 부품 제조업,"11,500,000","5,750,000,000","500",원(KRW),041-537-5345,충청남도 아산시  음봉면 아산온천로 528-24 ,1404
36,021320,KCC건설,064101,건물 건설업,"21,400,000","107,000,000,000","5,000",원(KRW),02-513-5500,서울특별시 서초구  강남대로 587 KCC 건설 ,1404
37,036670,KCI,032004,기타 화학제품 제조업,"11,270,000","5,635,000,000","500",원(KRW),031 -497 -6411,충남 서산시 대산읍 대죽리 13-7 ,1404
38,044180,KD,064101,건물 건설업,"78,353,304","39,176,652,000","500",원(KRW),070-5138-4366,경기도 안산시 단원구 광덕서로 102 406-3호,1404
39,151860,KG ETS,053802,폐기물 처리업,"36,000,000","20,051,860,000","500",원(KRW),031-488-1122,경기도 시흥시  소망공원로 5 (정왕동) KG ETS(주),1404
40,046440,KG모빌리언스,105802,소프트웨어 개발 및 공급업,"29,906,957","14,953,478,500","500",원(KRW),(02)2192-2000,서울특별시 중구 통일로 92 케이지타워 16층,1404
41,035600,KG이니시스,105802,소프트웨어 개발 및 공급업,"27,904,434","13,952,217,000","500",원(KRW),(02)3430-5913,"서울특별시 중구 통일로 92 케이지타워 14,15층",1404
42,060720,KH바텍,032602,전자부품 제조업,"23,191,108","11,595,554,000","500",원(KRW),054-465-0630,경상북도 구미시  1공단로10길 53-12 (주)KH바텍 ,1404
43,083470,KJ프리텍,032202,플라스틱제품 제조업,"24,704,729","12,352,364,500","500",원(KRW),031-230-6903,경기도 화성시  반월남길 77 (주)케이제이프리텍,1404
44,122450,KMH,106002,텔레비전 방송업,"22,639,663","11,319,831,500","500",원(KRW),02-2647-1255,서울특별시 양천구  목동서로 201 KT정보전산센터 7층,1404
45,052900,KMH하이텍,032202,플라스틱제품 제조업,"46,885,499","23,442,749,500","500",원(KRW),(041)539-6114,충청남도 아산시  음봉면 연암율금로 330 비아이이엠티 ,1404
46,058400,KNN,106002,텔레비전 방송업,"132,429,720","66,214,860,000","500",원(KRW),051-850-9214,부산광역시 해운대구  센텀서로 30 케이엔엔타워 ,1404
47,114450,KPX생명과학,032101,기초 의약물질 및 생물학적 제제 제조업,"15,000,000","7,500,000,000","500",원(KRW),061-688-4600,전라남도 여수시 여수산단2로 84 ,1404
48,036030,KTH,074601,상품 중개업,"35,715,022","35,715,022,000","1,000",원(KRW),02-1588-5668,서울특별시 동작구  보라매로5길 23 삼성보라매옴니타워 ,1404
49,060370,KT서브마린,064203,전기 및 통신 공사업,"21,900,000","21,900,000,000","1,000",원(KRW),(051)704-0004,부산광역시 해운대구 송정광어골로 42  ,1404
50,065150,MP그룹,074603,음·식료품 및 담배 도매업,"80,808,407","8,080,840,700","100",원(KRW),02-596-3300,서울특별시 서초구  효령로 132 미피하우스,1404
51,219550,MP한강,074604,생활용품 도매업,"56,831,270","5,683,127,000","100",원(KRW),02-3773-8373,서울특별시 구로구 디지털로 273 에이스트윈타워 2차 1206호,1404
52,160550,NEW,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","27,906,106","13,953,053,000","500",원(KRW),02-3490-9300,서울특별시 강남구 학동로9길 5 - ,1404
53,053290,NE능률,105801,"서적, 잡지 및 기타 인쇄물 출판업","14,254,958","7,127,479,000","500",원(KRW),02-2014-7114,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 비즈니스타워 10층 ,1404
54,104200,NHN벅스,105802,소프트웨어 개발 및 공급업,"14,827,550","7,413,775,000","500",원(KRW),031-8038-4186,경기도 성남시 분당구 대왕판교로645번길 16 플레이뮤지엄,1404
55,060250,NHN한국사이버결제,106309,기타 정보 서비스업,"22,971,393","11,485,696,500","500",원(KRW),(02)2108-1000,서울특별시 구로구 디지털로26길 72 - ,1404
56,030190,NICE평가정보,106309,기타 정보 서비스업,"60,714,820","30,357,410,000","500",원(KRW),02-2122-4000,서울특별시 영등포구 은행로 17 NICE 그룹1사옥 ,1404
57,024940,PN풍년,032509,기타 금속 가공제품 제조업,"10,000,000","5,000,000,000","500",원(KRW),02-2008-1030,경기도 안산시 단원구 별망로 620 ,1404
58,218410,RFHIC,032604,통신 및 방송 장비 제조업,"23,847,620","11,923,810,000","500",원(KRW),031-8069-3016,경기도 안양시 동안구 부림로 170 41-14(관양동),1404
59,091340,S&K폴리텍,032602,전자부품 제조업,"11,703,721","5,851,860,500","500",원(KRW),031-432-8061,경기도 안산시 단원구 시화벤처로 515 성곡동 808-6번지,1404
60,019550,SBI인베스트먼트,116402,신탁업 및 집합투자업,"162,066,575","83,533,287,500","500",원(KRW),02-2139-9200,서울특별시 강남구 테헤란로 509엔씨타워1 14층 ,1404
61,950110,SBI핀테크솔루션즈,105802,소프트웨어 개발 및 공급업,"24,656,540","0","0",일본엔(JPY),81-3-3498-5011,"일본 동경 시부야구 시부야 2-1-1, 아오야마 퍼스트 빌딩 ",1404
62,046140,SBS콘텐츠허브,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","21,463,555","10,731,777,500","500",원(KRW),02-2001-0631,"서울특별시 마포구 상암산로 82 SBS프리즘타워 15, 16층 ",1404
63,036120,SCI평가정보,106309,기타 정보 서비스업,"35,500,000","17,750,000,000","500",원(KRW),02  -3445-5000,서울특별시 마포구  토정로 144 건양사빌딩 ,1404
64,099220,SDN,074605,기계장비 및 관련 물품 도매업,"46,305,180","23,152,590,000","500",원(KRW),02-446-6691,경기도 성남시 분당구 대왕판교로644번길 21메디포스트 3층  ,1404
65,036540,SFA반도체,032601,반도체 제조업,"142,292,274","71,403,437,000","500",원(KRW),041 -529 -0708,충청남도 천안시 서북구  백석공단7로 16 STS반도체통신(주) ,1404
66,255220,SG,032309,기타 비금속 광물제품 제조업,"36,720,027","3,672,002,700","100",원(KRW),032-574-6525,"인천광역시 서구 봉수대로300번길 15, 300번길 9 &nbsp",1404
67,040610,SG&G,033003,자동차 신품 부품 제조업,"34,087,196","17,043,598,000","500",원(KRW),02-2105-6315,경기도 안산시 단원구 원시로 239-10 (원시동),1404
68,049470,SGA,105802,소프트웨어 개발 및 공급업,"48,362,249","48,362,249,000","1,000",원(KRW),070-7308-9319,"서울특별시 송파구 법원로11길 25 에이동 801호(문정동, 에이치비지니스파크) ",1404
69,184230,SGA솔루션즈,105802,소프트웨어 개발 및 공급업,"36,676,033","3,667,603,300","100",원(KRW),02-574-6856,"서울특별시 송파구 법원로11길 25 에이동 901호(문정동, 에이치비지니스파크) ",1404
70,307070,SK4호스팩,116601,금융 지원 서비스업,"5,160,000","516,000,000","100",원(KRW),02-3773-9151,서울특별시 영등포구 국제금융로8길 31 4층 &nbsp,1404
71,337450,SK5호스팩,116601,금융 지원 서비스업,"4,310,000","431,000,000","100",원(KRW),02-3773-8227,"서울특별시 영등포구 국제금융로8길 31, 4층 ",1404
72,057500,SKC 솔믹스,032602,전자부품 제조업,"61,494,040","30,747,020,000","500",원(KRW),(031)660-8400,경기도 평택시  경기대로 1043 ,1404
73,178920,SKC코오롱PI,032202,플라스틱제품 제조업,"29,366,322","14,683,161,000","500",원(KRW),031-436-8600,충청북도 진천군 이월면 고등1길 27 ,1404
74,036490,SK머티리얼즈,032001,기초 화학물질 제조업,"10,547,673","5,273,836,500","500",원(KRW),054-630-8114,경상북도 영주시  가흥공단로 59-33 ,1404
75,052260,SK바이오랜드,032004,기타 화학제품 제조업,"15,000,000","7,500,000,000","500",원(KRW),041-550-7700,충청남도 천안시 동남구  병천면 송정리2길 59 ,1404
76,048550,SM C&C,137103,광고업,"94,061,026","47,030,513,000","500",원(KRW),02-3788-0000,서울특별시 강남구 삼성로 648한섬빌딩 ,1404
77,063440,SM Life Design,031802,기록매체 복제업,"45,029,154","22,874,577,000","500",원(KRW),031-955-7171,경기도 파주시 직지길 376 ,1404
78,950180,SNK,105802,소프트웨어 개발 및 공급업,"21,061,800","0","0",일본엔(JPY),+81-06-6339-6362,"1-16-17, Esakacho, Suitasi, Osaka, Japan ",1404
79,289080,SV인베스트먼트,116409,기타 금융업,"53,234,000","26,617,000,000","500",원(KRW),02-3775-1020,"서울특별시 영등포구 국제금융로 10 46층 (여의도동, 쓰리아이에프씨)",1404
80,089230,THE E&M,106309,기타 정보 서비스업,"114,135,272","11,413,527,200","100",원(KRW),02-2088-8222,서울특별시 강남구 논현로 842 압구정빌딩 8층(신사동) ,1404
81,161570,THE MIDONG,032605,영상 및 음향기기 제조업,"13,791,786","6,895,893,000","500",원(KRW),070-7425-0614,서울특별시 서초구 남부순환로 2652 대명빌딩 7층 ,1404
82,032540,TJ미디어,032605,영상 및 음향기기 제조업,"13,931,609","6,965,804,500","500",원(KRW),02  -3663-4700,서울특별시 강서구 화곡로64길 23 ,1404
83,048770,TPC,032901,일반 목적용 기계 제조업,"13,429,618","6,714,809,000","500",원(KRW),032 -572 -1700,인천광역시 서구 갑문2로 39 (오류동) 단해창도클러스터 ,1404
84,246690,TS인베스트먼트,116402,신탁업 및 집합투자업,"22,421,004","11,210,502,000","500",원(KRW),02-6250-5700,"서울특별시 강남구 선릉로 531, 3층 302호 ",1404
85,038340,UCI,168505,일반 교습 학원,"33,115,421","16,607,710,500","500",원(KRW),(02)3438-6900,"서울특별시 구로구 디지털로33길 48 604호(구로동, 대륭포스트타워7차)",1404
86,073570,WI,032902,특수 목적용 기계 제조업,"14,241,730","7,120,865,000","500",원(KRW),041-582-5700,충청남도 천안시 서북구 직산읍 4산단7로 17-15 -,1404
87,052300,W홀딩컴퍼니,085209,기타 운송관련 서비스업,"172,336,402","17,233,640,200","100",원(KRW),02-6237-9786,서울특별시 강남구 언주로148길 19 청호빌딩 4층 ,1404
88,057030,YBM넷,168507,교육지원 서비스업,"16,312,697","8,156,348,500","500",원(KRW),(02) 2008-5200,"경기도 성남시 분당구 대왕판교로 670 유스페이스2 A동 8,9층 ",1404
89,040300,YTN,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","42,000,000","42,000,000,000","1,000",원(KRW),(02) 398-8000,서울특별시 마포구 상암산로 76와이티엔뉴스퀘어 ,1404
90,051390,YW,074608,상품 종합 도매업,"11,355,368","5,677,684,000","500",원(KRW),(031)703-7118,"경기도 성남시 분당구  야탑남로 280 801(야탑동,분당테크노파크씨동)",1404
91,052220,iMBC,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","23,000,000","11,500,000,000","500",원(KRW),(02)2105-1100,"서울특별시 마포구 성암로 25510층(상암동, 문화방송미디어센터) ",1404
92,079940,가비아,105802,소프트웨어 개발 및 공급업,"13,535,684","6,767,842,000","500",원(KRW),1544-4370,"경기도 성남시 분당구  대왕판교로 660 유스페이스1 B동 401호,501호",1404
93,078890,가온미디어,032604,통신 및 방송 장비 제조업,"14,784,585","7,392,292,500","500",원(KRW),031-724-8500,경기도 성남시 분당구  성남대로 884-3 ,1404
94,192410,감마누,032604,통신 및 방송 장비 제조업,"24,435,800","12,217,900,000","500",원(KRW),031-831-8800,경기도 화성시 동탄면 금곡로 185-44 ,1404
95,217730,강스템바이오텍,032101,기초 의약물질 및 생물학적 제제 제조업,"20,869,437","10,434,718,500","500",원(KRW),02-888-1590,서울특별시 강남구 테헤란로 512 신안빌딩 17층,1404
96,114190,강원,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","17,443,674","8,721,837,000","500",원(KRW),031-358-7683,"전라북도 군산시 자유무역1길 60 웰크론강원 510-9, 510-10, 510-12",1404
97,094480,갤럭시아컴즈,105802,소프트웨어 개발 및 공급업,"39,229,838","19,614,919,000","500",원(KRW),02-3484-8400,서울시 강남구 수서동 715번지 수서오피스 빌딩 12층 ,1404
98,063080,게임빌,105802,소프트웨어 개발 및 공급업,"6,595,192","3,297,596,000","500",원(KRW),02-876-5252,서울특별시 금천구 가산디지털1로 131 에이동 (가산동) ,1404
99,039240,경남스틸,032401,1차 철강 제조업,"25,000,000","2,500,000,000","100",원(KRW),055 -252 -9208,경남 창원시 웅남동 61-46번지 ,1404
100,053950,경남제약,032102,의약품 제조업,"17,053,462","8,526,731,000","500",원(KRW),02-3490-5105,경상남도 의령군 동동리 1539-5 ,1404
101,011040,경동제약,032102,의약품 제조업,"26,550,000","13,575,000,000","500",원(KRW),02  -576 -6121,경기도 화성시  양감면 제약단지로 224-3 ,1404
102,024910,경창산업,033003,자동차 신품 부품 제조업,"35,819,005","17,909,502,500","500",원(KRW),053 -560 -0141,대구광역시 달서구 성서로35길 6 월암동,1404
103,198440,고려시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","31,979,960","3,197,996,000","100",원(KRW),061-390-6575,전라남도 장성군 장성읍 영천로 35 고려시멘트,1404
104,049720,고려신용정보,147509,기타 사업지원 서비스업,"14,300,000","7,150,000,000","500",원(KRW),02-3450-9000,"서울특별시 서초구 서초대로 353 (서초동, 유니온타워)",1404
105,014570,고려제약,032102,의약품 제조업,"11,000,000","5,500,000,000","500",원(KRW),02-529-6100,경기도 이천시  신둔면 원적로 69-10 ,1404
106,098460,고영,032902,특수 목적용 기계 제조업,"13,728,951","6,864,475,500","500",원(KRW),02-6343-6000,"서울특별시 금천구 가산디지털2로 53 (가산동, 한라시그마밸리 14층, 15층)",1404
107,038530,골드퍼시픽,074604,생활용품 도매업,"33,858,959","16,929,479,500","500",원(KRW),02-2029-0700,"서울특별시 구로구 디지털로30길 28 7층, 702호(구로동, 마리오타워)",1404
108,900280,골든센츄리,116409,기타 금융업,"158,780,000","31,756,000","0.2",미국달러(USD),02-780-8863,"P. O. Box 31119 Grand Pavilion, Hibiscus Way, 802 West Bay Road, Grand Cayman, KY1 - 1205 Cayman Islands -",1404
109,215000,골프존,105802,소프트웨어 개발 및 공급업,"6,275,415","3,137,707,500","500",원(KRW),1577-4333,서울특별시 강남구 영동대로 735 - ,1404
110,121440,골프존뉴딘홀딩스,074601,상품 중개업,"42,836,818","21,418,409,000","500",원(KRW),042-862-8109,서울특별시 강남구 영동대로 735- ,1404
111,014200,광림,033001,자동차용 엔진 및 자동차 제조업,"52,922,234","26,461,117,000","500",원(KRW),043 -260 -9111,충청북도 청원군  현도면 청남로 484 (주)광림 ,1404
112,026910,광진실업,032401,1차 철강 제조업,"6,405,405","3,202,702,500","500",원(KRW),051 -204 -9101,부산 사하구 신평동 370-103 ,1404
113,090150,광진윈텍,033003,자동차 신품 부품 제조업,"9,658,393","4,829,196,500","500",원(KRW),051-711-2222,부산광역시 기장군  장안읍 장안산단9로 110 ,1404
114,267320,교보7호스팩,116601,금융 지원 서비스업,"4,020,000","402,000,000","100",원(KRW),02-3771-9294,서울특별시 영등포구 의사당대로 97 (여의도동),1404
115,307280,교보8호스팩,116601,금융 지원 서비스업,"3,720,000","372,000,000","100",원(KRW),02-3771-9284,서울특별시 영등포구 의사당대로 97 &nbsp,1404
116,331520,교보9호스팩,116601,금융 지원 서비스업,"3,880,000","388,000,000","100",원(KRW),02-3771-9284,서울특별시 영등포구 의사당대로 97 ,1404
117,053270,구영테크,033003,자동차 신품 부품 제조업,"26,394,174","13,197,087,000","500",원(KRW),053-592-6111,대구광역시 달성군 구지면 국가산단대로39길 119 (창리),1404
118,066620,국보디자인,064204,실내건축 및 건축마무리 공사업,"7,500,000","3,750,000,000","500",원(KRW),(02)738-2700,서울 마포구 서교동 477-22 ,1404
119,043650,국순당,031101,알코올음료 제조업,"17,858,304","8,929,152,000","500",원(KRW),02  -5138-500,강원도 횡성군 둔내면 강변로 975 ,1404
120,006050,국영지앤엠,032301,유리 및 유리제품 제조업,"34,895,243","17,447,621,500","500",원(KRW),02-2015-0370,"서울시 서초구 서초중앙로 36 (서초동, 준영빌딩 7층) ",1404
121,060480,국일신동,032402,1차 비철금속 제조업,"11,090,000","5,545,000,000","500",원(KRW),031-499-9192,경기도 안산시 단원구 번영2로 58 &nbsp,1404
122,078130,국일제지,031709,기타 종이 및 판지 제품 제조업,"123,154,517","12,315,451,700","100",원(KRW),(031)339-9100,경기도 용인시 처인구  이동면 백옥대로 563 ,1404
123,204020,그리티,031401,봉제의복 제조업,"20,147,430","10,393,049,000","500",원(KRW),02-6907-8888,"서울특별시 강남구 언주로151길 7, 2층 (신사동, 주성빌) ",1404
124,186230,그린플러스,032402,1차 비철금속 제조업,"4,823,871","2,411,935,500","500",원(KRW),0413326421,충청남도 예산군 응봉면 응봉로 50-42 &nbsp,1404
125,900070,글로벌에스엠,116409,기타 금융업,"53,743,968","26,871,984","0.5",미국달러(USD),031-932-9970,"GEORGE TOWN,GRAND CAYMAN KY1-1112 CAYMAN ISLANDS SCOTLA CENTRE 4TH FLOOR,P.O.BOX2804,",1404
126,204620,글로벌텍스프리,116601,금융 지원 서비스업,"37,254,218","18,627,109,000","500",원(KRW),02-518-0837,"서울특별시 중구 퇴계로 131 9층(충무로2가, 신일빌딩)",1404
127,019660,글로본,074608,상품 종합 도매업,"29,083,136","14,541,568,000","500",원(KRW),031-698-7300,서울특별시 강남구 도산대로 331 -,1404
128,032860,글로스퍼랩스,053803,"해체, 선별 및 원료 재생업","73,558,840","36,779,420,000","500",원(KRW),02-3452-8449,충청남도 아산시 인주면 인주산단로 65 ,1404
129,053260,금강철강,032401,1차 철강 제조업,"18,720,000","9,860,000,000","500",원(KRW),(02)3471-0001,"서울특별시 서초구  서운로 19 701호(서초동, 서초월드오피스텔)",1404
130,036190,금화피에스시,064203,전기 및 통신 공사업,"6,000,000","3,000,000,000","500",원(KRW),02  -2186-6220,서울특별시 강남구  테헤란로25길 15-4 ,1404
131,049080,기가레인,032902,특수 목적용 기계 제조업,"52,276,120","26,138,060,000","500",원(KRW),031-233-7325,경기도 화성시 동탄산단10길 61 - ,1404
132,035460,기산텔레콤,032604,통신 및 방송 장비 제조업,"14,577,340","7,288,670,000","500",원(KRW),02  -3431-8700,서울특별시 송파구  오금로 111 세기빌딩 11층,1404
133,308100,까스텔바작,074704,"섬유, 의복, 신발 및 가죽제품 소매업","6,596,700","3,298,350,000","500",원(KRW),02-3498-0330,서울특별시 강남구 논현로 322 ,1404
134,187790,나노,032001,기초 화학물질 제조업,"25,797,855","12,898,927,500","500",원(KRW),054-533-5887,경상북도 상주시 청리면 마공공단로 60 -,1404
135,286750,나노브릭,032001,기초 화학물질 제조업,"4,560,103","4,560,103,000","1,000",원(KRW),031-663-9420,경기도 평택시 산단로52번길 68 ,1404
136,151910,나노스,032602,전자부품 제조업,"144,239,383","14,862,534,700","100",원(KRW),031-240-3900,경기도 화성시 마도면 마도공단로2길 4 -,1404
137,121600,나노신소재,032004,기타 화학제품 제조업,"10,848,333","5,424,166,500","500",원(KRW),044-275-6966,세종특별자치시   부강면 금호안골길 78 부용지방산업단지내,1404
138,039860,나노엔텍,032701,의료용 기기 제조업,"26,532,807","13,266,403,500","500",원(KRW),02-6220-7728,서울특별시 구로구  디지털로26길 5 에이스하이엔드타워1차 1210호,1404
139,091970,나노캠텍,032202,플라스틱제품 제조업,"25,705,129","12,852,564,500","500",원(KRW),031-671-9466,경기도 용인시 처인구 남사면 완장천로 42-34 ,1404
140,051490,나라엠앤디,032902,특수 목적용 기계 제조업,"14,200,000","7,230,000,000","500",원(KRW),055-239-3600,경상남도 창원시 성산구  공단로 675 나라엠앤디(주) ,1404
141,190510,나무가,032602,전자부품 제조업,"3,434,185","1,914,832,000","500",원(KRW),070-7012-8400,"경기도 성남시 중원구 사기막골로 124, 709호(상대원동, SKn테크노파크) &nbsp",1404
142,242040,나무기술,105802,소프트웨어 개발 및 공급업,"29,137,820","2,913,782,000","100",원(KRW),031-8017-3900,"경기도 성남시 분당구 판교로 255 5층(삼평동, 이노밸리F동)",1404
143,089600,나스미디어,137103,광고업,"8,754,691","4,557,703,000","500",원(KRW),02-2188-7300,"서울특별시 강남구 도곡로1길 14 삼일프라자오피스텔4,5F ",1404
144,293580,나우IB,116409,기타 금융업,"9,480,000","47,400,000,000","5,000",원(KRW),02-565-6234,서울특별시 강남구 삼성로 511 골든타워 11층,1404
145,138610,나이벡,032103,의료용품 및 기타 의약 관련제품 제조업,"9,902,979","4,951,489,500","500",원(KRW),043-532-7458,충청북도 진천군  이월면 밤디길 116 이월전기전자농공1단지,1404
146,130580,나이스디앤비,147509,기타 사업지원 서비스업,"15,400,000","7,700,000,000","500",원(KRW),02-2122-2370,서울특별시 마포구 마포대로 217 (아현동),1404
147,036800,나이스정보통신,106102,전기 통신업,"10,000,000","5,000,000,000","500",원(KRW),02  -2187-2700,서울특별시 영등포구 은행로 17 NICE 그룹1사옥 ,1404
148,082660,나인컴플렉스,032604,통신 및 방송 장비 제조업,"21,385,834","10,692,917,000","500",원(KRW),031-622-7520,경기도 김포시 양촌읍 학운산단2로 27 (주)코스나인,1404
149,111710,남화산업,189101,스포츠 서비스업,"20,588,000","4,117,600,000","200",원(KRW),,전라남도 무안군 청계면 서호로 162 ,1404
150,091590,남화토건,064101,건물 건설업,"11,740,000","5,870,000,000","500",원(KRW),062-520-1072,전라남도 화순군 화순읍 벽라1길 40 ,1404
151,168330,내츄럴엔도텍,137001,자연과학 및 공학 연구개발업,"20,665,822","10,332,911,000","500",원(KRW),070-4601-3139,"경기도 성남시 분당구 판교로 255 번길 58, 에이동 301호 ",1404
152,253590,네오셈,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","37,536,388","3,753,638,800","100",원(KRW),031-8091-0853,경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈,1404
153,212560,네오오토,033003,자동차 신품 부품 제조업,"7,874,963","3,937,481,500","500",원(KRW),02-732-2871,"서울특별시 종로구 새문안로5길 19 6층(당주동, 로얄빌딩)",1404
